datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event
24-09-2025 09:00,24-09-2025,09:00:00,0,0,20.97,83.49,4.544,45.44,-0.696,5.319,1.54,0.657,5.334,0.0124,-0.0027,9.8061,0.0287,-0.0571,-0.0135,0,LOW,0
24-09-2025 10:00,24-09-2025,10:00:00,0,0,20.97,76.55,4.52,45.2,-0.708,5.318,1.538,0.653,5.375,0.0104,0.0024,9.8022,0.0514,-0.0076,0.1262,0,LOW,0
24-09-2025 11:00,24-09-2025,11:00:00,14.5,14.5,35.47,91.05,4.78,47.8,-0.387,5.324,1.578,0.679,5.364,-0.0119,-0.0024,9.7635,0.1228,0.0965,-0.154,0.0163,LOW,0
24-09-2025 12:00,24-09-2025,12:00:00,8.69,23.19,44.16,99.74,4.963,49.63,-0.125,5.328,1.606,0.696,5.066,0.0368,-0.0351,9.7986,0.0084,0.0342,0.0948,0.0755,LOW,0
24-09-2025 13:00,24-09-2025,13:00:00,0,23.19,44.16,99.74,4.992,49.92,-0.008,5.331,1.612,0.698,5.371,0.0129,-0.0115,9.8162,0.0113,-0.0348,-0.058,0,LOW,0
24-09-2025 14:00,24-09-2025,14:00:00,0,23.19,44.16,99.74,5.057,50.57,0.14,5.321,1.623,0.704,5.298,0.0084,0.0048,9.8233,-0.0432,0.0129,0.0399,0.0604,LOW,0
24-09-2025 15:00,24-09-2025,15:00:00,0,23.19,44.16,99.74,5.149,51.49,0.278,5.326,1.637,0.713,5.311,0.0156,-0.0237,9.7833,0.012,-0.0855,-0.1614,0.0787,LOW,0
24-09-2025 16:00,24-09-2025,16:00:00,12.56,35.75,56.71,112.29,5.515,55.15,0.693,5.334,1.693,0.749,4.983,0.0059,-0.0015,9.8026,-0.0899,0.0849,-0.0786,0.1143,LOW,0
24-09-2025 17:00,24-09-2025,17:00:00,0,21.24,56.71,101.97,5.601,56.01,0.87,5.336,1.707,0.757,5.06,-0.001,0.0199,9.7961,-0.0555,0.0302,-0.0067,0.1216,LOW,0
24-09-2025 18:00,24-09-2025,18:00:00,0,12.56,56.71,101.97,5.563,55.63,0.934,5.331,1.703,0.752,5.205,-0.0112,0.0019,9.7749,-0.0286,-0.0499,-0.0342,0.1336,LOW,0
24-09-2025 19:00,24-09-2025,19:00:00,0,12.56,56.71,101.97,5.561,55.61,0.958,5.323,1.703,0.751,5.016,-0.018,-0.0135,9.7994,-0.0993,0.0023,0.0192,0.1587,LOW,0
24-09-2025 20:00,24-09-2025,20:00:00,0,12.56,56.71,101.97,5.551,55.51,1.005,5.33,1.703,0.749,5.438,-0.0172,0.0029,9.7814,-0.2161,-0.0979,0.054,0.1388,LOW,0
24-09-2025 21:00,24-09-2025,21:00:00,0,12.56,56.71,101.97,5.583,55.83,1.134,5.331,1.709,0.752,5.128,0.0107,-0.0307,9.7911,0.0256,0.0947,0.0681,0.102,LOW,0
24-09-2025 22:00,24-09-2025,22:00:00,0,0,39.99,90.76,5.526,55.26,0.754,5.324,1.701,0.746,5.088,0.0227,-0.0013,9.792,0.0751,-0.0711,0.0309,0.097,LOW,0
24-09-2025 23:00,24-09-2025,23:00:00,7.08,7.08,47.07,97.83,5.563,55.63,0.795,5.327,1.708,0.749,5.18,-0.0142,0.026,9.8293,-0.0858,-0.0355,-0.1648,0.0994,LOW,0
25-09-2025 00:00,25-09-2025,00:00:00,0,7.08,47.07,97.83,5.567,55.67,0.825,5.328,1.71,0.748,5.201,-0.0068,0.0081,9.7929,0.0105,0.1356,0.0127,0.1412,LOW,0
25-09-2025 01:00,25-09-2025,01:00:00,0,7.08,47.07,93.56,5.581,55.81,0.839,5.339,1.713,0.749,5.257,-0.0025,-0.0016,9.8295,-0.1525,-0.117,-0.0839,0.0822,LOW,0
25-09-2025 02:00,25-09-2025,02:00:00,0,7.08,47.07,93.56,5.615,56.15,0.901,5.335,1.719,0.752,4.953,0.0225,0.0017,9.7878,-0.0282,0.0015,-0.1472,0.1294,LOW,0
25-09-2025 03:00,25-09-2025,03:00:00,0,7.08,42.82,93.56,5.598,55.98,0.79,5.338,1.718,0.75,5.065,0.0051,0.019,9.8273,0.0943,-0.0053,0.0674,0.1192,LOW,0
25-09-2025 04:00,25-09-2025,04:00:00,0,7.08,42.82,93.56,5.593,55.93,0.833,5.347,1.718,0.748,5.154,0.0105,-0.0157,9.7842,-0.0663,0.0674,0.0942,0.1744,LOW,0
25-09-2025 05:00,25-09-2025,05:00:00,0,0,42.82,93.56,5.515,55.15,0.812,5.35,1.707,0.74,5.289,0.021,-0.0021,9.7912,-0.1614,-0.0289,0.1066,0.1179,LOW,0
25-09-2025 06:00,25-09-2025,06:00:00,0,0,42.82,93.56,5.426,54.26,0.743,5.35,1.695,0.73,5.191,-0.0106,0.0104,9.8073,0.1029,-0.082,-0.0909,0.1344,LOW,0
25-09-2025 07:00,25-09-2025,07:00:00,0,0,42.82,93.56,5.411,54.11,0.76,5.349,1.694,0.728,5.24,0.0093,-0.0327,9.8198,-0.0984,0.0478,-0.1456,0.0869,LOW,0
25-09-2025 08:00,25-09-2025,08:00:00,0,0,42.82,93.56,5.378,53.78,0.785,5.348,1.69,0.724,5.352,0.006,0.0098,9.8334,-0.0627,0.0479,-0.0855,0.1245,LOW,0
25-09-2025 09:00,25-09-2025,09:00:00,0,0,42.82,93.56,5.364,53.64,0.82,5.346,1.689,0.722,5.208,0.0042,-0.0035,9.7924,0.0727,0.0674,-0.0121,0.1165,LOW,0
25-09-2025 10:00,25-09-2025,10:00:00,0,0,42.82,93.56,5.313,53.13,0.792,5.343,1.682,0.717,5.274,-0.0071,-0.0011,9.8278,0.0284,-0.0647,-0.0182,0.1017,LOW,0
25-09-2025 11:00,25-09-2025,11:00:00,0,0,28.32,93.56,5.31,53.1,0.531,5.351,1.683,0.716,5.205,0.0155,-0.0024,9.7644,-0.0714,-0.004,0.0186,0.1507,LOW,0
25-09-2025 12:00,25-09-2025,12:00:00,0,0,19.63,93.56,5.246,52.46,0.283,5.358,1.675,0.709,5.373,0.0003,0.0246,9.8537,0.0274,0.0179,-0.0897,0.1006,LOW,0
25-09-2025 13:00,25-09-2025,13:00:00,0,0,19.63,80.6,5.156,51.56,0.164,5.363,1.662,0.699,5.294,0.0068,-0.0035,9.7785,-0.113,-0.0825,-0.1934,0.0908,LOW,0
25-09-2025 14:00,25-09-2025,14:00:00,0,0,19.63,80.6,5.079,50.79,0.022,5.365,1.652,0.691,4.88,0.0188,0.0158,9.8041,-0.1445,0.0563,-0.0647,0.0246,LOW,0
25-09-2025 15:00,25-09-2025,15:00:00,0,0,19.63,79.15,4.971,49.71,-0.178,5.367,1.637,0.679,5.258,-0.0275,-0.0085,9.7894,0.0545,-0.1342,0.0219,0.0611,LOW,0
25-09-2025 16:00,25-09-2025,16:00:00,0,0,7.08,68.33,4.867,48.67,-0.648,5.359,1.622,0.668,5.443,-0.0137,-0.0205,9.8181,-0.0001,0.0152,0.0417,0.031,LOW,0
25-09-2025 17:00,25-09-2025,17:00:00,0.92,0.92,8,69.25,4.799,47.99,-0.802,5.364,1.613,0.661,5.356,-0.0083,0.0142,9.7903,0.164,-0.0341,0.0833,0.056,LOW,0
25-09-2025 18:00,25-09-2025,18:00:00,0,0.92,8,69.25,4.765,47.65,-0.798,5.364,1.609,0.657,5.15,-0.0051,0.0014,9.7656,0.062,-0.0087,0.0862,0.0145,LOW,0
25-09-2025 19:00,25-09-2025,19:00:00,0,0.92,8,69.25,4.691,46.91,-0.87,5.358,1.599,0.649,5.3,-0.0052,-0.0113,9.7828,-0.1414,0.0467,-0.0011,0.0335,LOW,0
25-09-2025 20:00,25-09-2025,20:00:00,0,0.92,8,69.25,4.647,46.47,-0.904,5.365,1.593,0.644,5.099,0.0059,-0.0203,9.8044,0.15,-0.0048,0.0566,0,LOW,0
25-09-2025 21:00,25-09-2025,21:00:00,15.82,16.74,23.82,85.07,4.941,49.41,-0.642,5.365,1.638,0.673,5.181,-0.0041,0.0315,9.7711,-0.0129,0.0529,-0.0537,0.0301,LOW,0
25-09-2025 22:00,25-09-2025,22:00:00,0,16.74,23.82,85.07,4.922,49.22,-0.604,5.37,1.637,0.67,5.118,0.0005,-0.0027,9.8254,-0.0251,0.0528,-0.058,0.0602,LOW,0
25-09-2025 23:00,25-09-2025,23:00:00,0,15.82,16.74,85.07,4.93,49.3,-0.633,5.373,1.639,0.671,5.218,0.026,0.0066,9.8586,-0.0875,0.0026,0.0874,0.007,LOW,0
26-09-2025 00:00,26-09-2025,00:00:00,0,15.82,16.74,85.07,4.904,49.04,-0.663,5.369,1.636,0.668,5.45,-0.0019,-0.0104,9.8588,0.1161,-0.1759,-0.0497,0.0289,LOW,0
26-09-2025 01:00,26-09-2025,01:00:00,16.6,32.42,33.34,101.67,5.274,52.74,-0.307,5.374,1.693,0.704,5,-0.0159,0.0023,9.7826,-0.0967,0.07,-0.0111,0.0739,LOW,0
26-09-2025 02:00,26-09-2025,02:00:00,0,32.42,33.34,101.67,5.4,54,-0.216,5.371,1.712,0.716,5.285,0.01,0.0221,9.7615,-0.0533,0.0249,-0.0416,0.1225,LOW,0
26-09-2025 03:00,26-09-2025,03:00:00,0,16.6,33.34,101.67,5.424,54.24,-0.174,5.362,1.717,0.718,5.112,0.0033,-0.0033,9.7856,-0.0194,-0.0921,-0.0176,0.0832,LOW,0
26-09-2025 04:00,26-09-2025,04:00:00,0,16.6,33.34,101.67,5.412,54.12,-0.18,5.367,1.716,0.716,5.091,0.0452,-0.0022,9.8174,0.0406,-0.0494,-0.0025,0.1161,LOW,0
26-09-2025 05:00,26-09-2025,05:00:00,0,16.6,33.34,97.13,5.439,54.39,-0.075,5.369,1.722,0.719,5.248,-0.0075,0.025,9.7922,-0.0192,-0.0857,0.1729,0.1253,LOW,0
26-09-2025 06:00,26-09-2025,06:00:00,0,16.6,33.34,97.13,5.424,54.24,-0.001,5.371,1.72,0.717,5.198,0.0091,-0.0291,9.8273,-0.0416,-0.0455,-0.0034,0.071,LOW,0
26-09-2025 07:00,26-09-2025,07:00:00,0,0,33.34,97.13,5.323,53.23,-0.088,5.377,1.706,0.706,5.234,0.0014,-0.0128,9.782,0.1269,0.0297,-0.0084,0.1156,LOW,0
26-09-2025 08:00,26-09-2025,08:00:00,4.95,4.95,38.3,102.08,5.409,54.09,0.031,5.371,1.72,0.714,5.186,0.0133,-0.0016,9.8218,-0.0666,-0.0394,0.0078,0.0823,LOW,0
26-09-2025 09:00,26-09-2025,09:00:00,3.53,8.48,41.82,105.61,5.467,54.67,0.103,5.366,1.73,0.719,5.173,-0.006,-0.0059,9.7984,0.1985,0.0886,-0.0207,0.1228,LOW,0
26-09-2025 10:00,26-09-2025,10:00:00,0,8.48,41.82,105.61,5.448,54.48,0.135,5.36,1.728,0.717,5.202,0.024,0.006,9.7661,-0.0689,0.1043,-0.1054,0.1412,LOW,0
26-09-2025 11:00,26-09-2025,11:00:00,0,8.48,41.82,105.61,5.392,53.92,0.082,5.358,1.721,0.711,5.177,-0.0068,-0.0002,9.8151,0.0926,-0.1016,0.2126,0.098,LOW,0
26-09-2025 12:00,26-09-2025,12:00:00,0,8.48,41.82,105.61,5.371,53.71,0.125,5.361,1.719,0.708,5.159,0.0423,-0.0082,9.8425,0.0573,-0.0679,0.0544,0.1023,LOW,0
26-09-2025 13:00,26-09-2025,13:00:00,0,8.48,41.82,105.61,5.364,53.64,0.207,5.375,1.719,0.707,5.194,-0.0131,0.0131,9.787,0.129,-0.1421,0.068,0.0519,LOW,0
26-09-2025 14:00,26-09-2025,14:00:00,0,3.53,41.82,105.61,5.302,53.02,0.223,5.374,1.711,0.7,5.125,-0.0131,-0.0099,9.8044,-0.0087,-0.1124,0.1335,0.1706,LOW,0
26-09-2025 15:00,26-09-2025,15:00:00,0,0,41.82,105.61,5.258,52.58,0.287,5.376,1.705,0.695,5.362,-0.0264,0.0095,9.7856,0.0821,-0.0908,0.0542,0.1256,LOW,0
26-09-2025 16:00,26-09-2025,16:00:00,0,0,41.82,105.61,5.252,52.52,0.386,5.368,1.705,0.694,4.99,0.0361,-0.0075,9.8285,-0.08,-0.0203,0.0162,0.0859,LOW,0
26-09-2025 17:00,26-09-2025,17:00:00,0,0,40.9,105.61,5.213,52.13,0.413,5.366,1.7,0.69,5.011,0.0087,0.0016,9.8273,-0.0014,0.0058,0.0201,0.0979,LOW,0
26-09-2025 18:00,26-09-2025,18:00:00,13.37,13.37,54.27,118.98,5.493,54.93,0.728,5.354,1.743,0.718,5.371,0.0162,0.0224,9.803,-0.0012,0.0819,0.0201,0.1174,LOW,0
26-09-2025 19:00,26-09-2025,19:00:00,0,13.37,54.27,118.98,5.501,55.01,0.811,5.369,1.746,0.718,5.266,-0.0062,-0.0063,9.7975,-0.0518,-0.0912,-0.0379,0.2104,LOW,0
26-09-2025 20:00,26-09-2025,20:00:00,0,13.37,54.27,118.98,5.495,54.95,0.848,5.359,1.746,0.717,5.029,-0.0059,0.015,9.8266,-0.0913,-0.0656,-0.0353,0.156,LOW,0
26-09-2025 21:00,26-09-2025,21:00:00,0,13.37,38.45,118.98,5.481,54.81,0.54,5.357,1.745,0.715,5.264,0.0262,-0.014,9.804,0.0091,-0.0598,0.147,0.132,LOW,0
26-09-2025 22:00,26-09-2025,22:00:00,0,13.37,38.45,102.26,5.509,55.09,0.587,5.357,1.75,0.717,5.089,0.0101,-0.0077,9.8333,0.1256,0.1381,0.0186,0.1207,LOW,0
26-09-2025 23:00,26-09-2025,23:00:00,8.57,21.94,47.02,110.83,5.705,57.05,0.775,5.368,1.78,0.737,5.225,0.0372,-0.0031,9.8078,0.0922,0.0157,0.001,0.1961,LOW,0
27-09-2025 00:00,27-09-2025,00:00:00,0,8.57,47.02,110.83,5.688,56.88,0.785,5.371,1.779,0.735,5.171,0.0371,-0.0026,9.8274,-0.0599,-0.0366,0.0326,0.2089,LOW,0
27-09-2025 01:00,27-09-2025,01:00:00,0,8.57,30.42,110.83,5.644,56.44,0.37,5.364,1.773,0.73,5.231,0.0052,0.0131,9.8191,-0.0196,-0.0612,-0.0868,0.1601,LOW,0
27-09-2025 02:00,27-09-2025,02:00:00,0,8.57,30.42,110.83,5.581,55.81,0.182,5.363,1.765,0.723,5.191,0.0172,0.0089,9.8034,-0.0571,0.0581,-0.0588,0.1709,LOW,0
27-09-2025 03:00,27-09-2025,03:00:00,0,8.57,30.42,106.58,5.586,55.86,0.162,5.364,1.767,0.723,5.07,-0.0283,0.0227,9.7531,-0.0118,0.083,0.0065,0.1368,LOW,0
27-09-2025 04:00,27-09-2025,04:00:00,0,8.57,30.42,106.58,5.551,55.51,0.139,5.361,1.762,0.719,5.109,0.0067,0.0065,9.8134,-0.0614,-0.0392,-0.0475,0.1376,LOW,0
27-09-2025 05:00,27-09-2025,05:00:00,0,0,30.42,106.58,5.474,54.74,0.035,5.358,1.752,0.711,5.179,-0.0073,0.0297,9.7704,-0.0034,0.1305,-0.0516,0.1803,LOW,0
27-09-2025 06:00,27-09-2025,06:00:00,0,0,30.42,106.58,5.414,54.14,-0.01,5.354,1.744,0.705,4.998,0.0018,0.0162,9.8433,-0.1023,0.0472,0.0011,0.094,LOW,0
27-09-2025 07:00,27-09-2025,07:00:00,0,0,30.42,106.58,5.34,53.4,0.017,5.35,1.734,0.697,5.093,0.0002,0.0021,9.7876,0.0301,0.0653,-0.0343,0.1082,LOW,0
27-09-2025 08:00,27-09-2025,08:00:00,0,0,25.46,106.58,5.282,52.82,-0.127,5.345,1.726,0.691,5.139,-0.0002,0.0198,9.8116,0.1009,0.1115,-0.0881,0.1388,LOW,0
27-09-2025 09:00,27-09-2025,09:00:00,0,0,21.94,106.58,5.196,51.96,-0.271,5.341,1.714,0.682,5.167,0.0251,0.0043,9.7699,0.0347,0.0523,0.0265,0.0975,LOW,0
27-09-2025 10:00,27-09-2025,10:00:00,5.82,5.82,27.75,112.4,5.267,52.67,-0.181,5.34,1.726,0.689,5.088,0.0029,0.0067,9.75,-0.0165,-0.103,-0.091,0.1081,LOW,0
27-09-2025 11:00,27-09-2025,11:00:00,0,5.82,27.75,97.9,5.228,52.28,-0.164,5.345,1.721,0.684,5.252,-0.0157,-0.0008,9.7905,0.1501,-0.0151,0.0625,0.0816,LOW,0
27-09-2025 12:00,27-09-2025,12:00:00,0,5.82,27.75,89.21,5.237,52.37,-0.135,5.338,1.723,0.685,4.976,0.0029,-0.0025,9.8311,0.0014,0.0262,-0.0251,0.0638,LOW,0
27-09-2025 13:00,27-09-2025,13:00:00,0,5.82,27.75,89.21,5.247,52.47,-0.117,5.334,1.726,0.685,5.162,-0.0046,-0.0089,9.7853,-0.004,0.0703,0.0796,0.0725,LOW,0
27-09-2025 14:00,27-09-2025,14:00:00,0,5.82,27.75,89.21,5.229,52.29,-0.074,5.335,1.724,0.683,5.23,0.0171,-0.0084,9.8163,0.0238,0.0295,0.0634,0.1213,LOW,0
27-09-2025 15:00,27-09-2025,15:00:00,0,5.82,27.75,89.21,5.189,51.89,-0.069,5.339,1.719,0.679,5.522,-0.0076,-0.0133,9.8056,-0.0449,-0.0217,-0.058,0.0789,LOW,0
27-09-2025 16:00,27-09-2025,16:00:00,0,0,27.75,76.65,5.149,51.49,-0.104,5.349,1.714,0.675,4.996,0.0114,-0.0001,9.8152,0.0674,-0.0113,0.0221,0.0848,LOW,0
27-09-2025 17:00,27-09-2025,17:00:00,0,0,27.75,76.65,5.109,51.09,-0.104,5.354,1.709,0.67,4.917,0.0055,-0.0159,9.8112,0.057,0.0504,0.0371,0.0305,LOW,0
27-09-2025 18:00,27-09-2025,18:00:00,0,0,14.39,76.65,5.022,50.22,-0.47,5.355,1.697,0.661,5.272,0.0076,0.0005,9.7954,-0.1077,0.0846,0.076,0.0728,LOW,0
27-09-2025 19:00,27-09-2025,19:00:00,0,0,14.39,76.65,4.908,49.08,-0.593,5.356,1.681,0.65,5.206,-0.0165,-0.0034,9.8228,-0.0906,0.0219,0.0083,0.0665,LOW,0
27-09-2025 20:00,27-09-2025,20:00:00,0,0,14.39,76.65,4.789,47.89,-0.705,5.356,1.664,0.637,5.194,-0.0056,-0.0187,9.8142,0.0546,-0.064,0.007,0.0771,LOW,0
27-09-2025 21:00,27-09-2025,21:00:00,0,0,14.39,76.65,4.717,47.17,-0.764,5.349,1.655,0.63,4.914,0.0074,0.0121,9.8201,-0.0925,0.135,-0.0081,0.033,LOW,0
27-09-2025 22:00,27-09-2025,22:00:00,0,0,14.39,76.65,4.637,46.37,-0.872,5.352,1.644,0.622,5.122,-0.0106,0.0029,9.7988,-0.0735,-0.0161,0.0145,0,LOW,0
27-09-2025 23:00,27-09-2025,23:00:00,0,0,5.82,69.58,4.547,45.47,-1.158,5.35,1.631,0.612,5.179,0.0139,-0.0033,9.7994,-0.0349,-0.0502,-0.1009,0.0402,LOW,0
28-09-2025 00:00,28-09-2025,00:00:00,0,0,5.82,69.58,4.452,44.52,-1.236,5.351,1.618,0.603,4.983,0.001,-0.0114,9.8267,-0.0834,-0.0997,-0.0311,0,LOW,0
28-09-2025 01:00,28-09-2025,01:00:00,0,0,5.82,69.58,4.358,43.58,-1.286,5.346,1.605,0.593,4.97,0.0203,-0.0008,9.845,0.037,0.0176,-0.0068,0,LOW,0
28-09-2025 02:00,28-09-2025,02:00:00,0,0,5.82,69.58,4.303,43.03,-1.279,5.346,1.598,0.587,5.066,-0.0172,0.0058,9.8102,0.0199,0.1524,0.0706,0.0032,LOW,0
28-09-2025 03:00,28-09-2025,03:00:00,0,0,5.82,69.58,4.156,41.56,-1.43,5.341,1.577,0.572,5.043,0.0219,0.0004,9.7822,0.0269,-0.0013,-0.0854,0.0319,LOW,0
28-09-2025 04:00,28-09-2025,04:00:00,0,0,5.82,69.58,4.103,41.03,-1.448,5.344,1.57,0.567,5.22,-0.0014,0.0038,9.8025,-0.0699,0.0506,-0.0164,0.032,LOW,0
28-09-2025 05:00,28-09-2025,05:00:00,9.92,9.92,15.74,79.5,4.26,42.6,-1.215,5.343,1.594,0.582,5.08,0.0012,0.0206,9.817,0.1058,0.1067,0.0708,0.0096,LOW,0
28-09-2025 06:00,28-09-2025,06:00:00,4.94,14.86,20.68,84.44,4.392,43.92,-1.022,5.345,1.615,0.595,5.018,-0.0007,-0.0215,9.8219,0.0834,0.006,0.0343,0,LOW,0
28-09-2025 07:00,28-09-2025,07:00:00,0,14.86,20.68,84.44,4.404,44.04,-0.936,5.343,1.618,0.596,5.395,0.0096,-0.0379,9.7815,0.1127,-0.0574,-0.0143,0.0096,LOW,0
28-09-2025 08:00,28-09-2025,08:00:00,0,14.86,20.68,84.44,4.366,43.66,-0.917,5.347,1.613,0.592,5.209,-0.0285,-0.0102,9.7917,-0.0388,-0.1224,-0.0707,0,LOW,0
28-09-2025 09:00,28-09-2025,09:00:00,0,14.86,20.68,84.44,4.325,43.25,-0.872,5.35,1.608,0.587,5.188,-0.0032,-0.0284,9.8025,-0.0196,-0.0324,-0.0108,0.0047,LOW,0
28-09-2025 10:00,28-09-2025,10:00:00,0,14.86,14.86,84.44,4.295,42.95,-0.972,5.345,1.604,0.584,5.02,-0.0237,-0.008,9.8468,-0.0558,0.012,0.0772,0,LOW,0
28-09-2025 11:00,28-09-2025,11:00:00,0,4.94,14.86,84.44,4.262,42.62,-0.965,5.34,1.6,0.581,5.006,-0.0027,-0.0074,9.7663,-0.0813,0.0906,-0.0082,0.0471,LOW,0
28-09-2025 12:00,28-09-2025,12:00:00,0,0,14.86,84.44,4.161,41.61,-1.076,5.345,1.586,0.57,5.096,-0.0004,0.0397,9.8282,0.1012,0.0303,0.0056,0.0416,LOW,0
28-09-2025 13:00,28-09-2025,13:00:00,0,0,14.86,84.44,4.106,41.06,-1.14,5.332,1.579,0.565,5.29,0.012,0.0006,9.7673,0.053,0.0155,0.0747,0.0348,LOW,0
28-09-2025 14:00,28-09-2025,14:00:00,0,0,14.86,84.44,4.068,40.68,-1.161,5.341,1.574,0.561,4.995,0.0203,-0.0347,9.8053,0.1049,0.0261,-0.1069,0.0026,LOW,0
28-09-2025 15:00,28-09-2025,15:00:00,0,0,14.86,84.44,3.999,39.99,-1.19,5.336,1.565,0.554,4.899,-0.0042,-0.0153,9.8299,-0.065,-0.0366,-0.1012,0,LOW,0
28-09-2025 16:00,28-09-2025,16:00:00,0,0,14.86,84.44,3.923,39.23,-1.226,5.341,1.555,0.546,4.932,-0.0262,0.0153,9.7794,0.1122,-0.1672,-0.0206,0,LOW,0
28-09-2025 17:00,28-09-2025,17:00:00,0,0,14.86,83.52,3.816,38.16,-1.292,5.343,1.54,0.535,4.905,-0.0006,0.0131,9.7901,0.033,0.0888,-0.0355,0.0053,LOW,0
28-09-2025 18:00,28-09-2025,18:00:00,0,0,14.86,83.52,3.803,38.03,-1.219,5.341,1.539,0.533,5.041,-0.0269,0.0015,9.8324,0.0583,0.1073,0.1093,0,LOW,0
28-09-2025 19:00,28-09-2025,19:00:00,0,0,14.86,83.52,3.798,37.98,-1.11,5.343,1.539,0.533,5.271,-0.0289,-0.0028,9.8332,0.0964,0.0346,0.0234,0,LOW,0
28-09-2025 20:00,28-09-2025,20:00:00,0,0,14.86,83.52,3.778,37.78,-1.011,5.343,1.537,0.531,4.891,-0.0098,0.0113,9.8073,-0.0483,0.1252,0.039,0.0198,LOW,0
28-09-2025 21:00,28-09-2025,21:00:00,0,0,14.86,67.7,3.721,37.21,-0.996,5.348,1.529,0.525,5.113,-0.0254,0.024,9.8111,0.1387,0.0996,-0.0477,0,LOW,0
28-09-2025 22:00,28-09-2025,22:00:00,0,0,14.86,67.7,3.671,36.71,-0.966,5.344,1.523,0.519,5.041,-0.0171,-0.0332,9.8512,-0.111,-0.0182,0.0603,0,LOW,0
28-09-2025 23:00,28-09-2025,23:00:00,0,0,14.86,67.7,3.64,36.4,-0.907,5.348,1.519,0.516,5.099,0.0078,-0.0124,9.8501,0.0165,-0.1037,0.105,0,LOW,0
29-09-2025 00:00,29-09-2025,00:00:00,0,0,14.86,67.7,3.596,35.96,-0.856,5.336,1.513,0.512,5.045,-0.0103,-0.0105,9.844,0.0704,0.0299,-0.1375,0,LOW,0
29-09-2025 01:00,29-09-2025,01:00:00,0,0,14.86,51.1,3.471,34.71,-0.887,5.34,1.496,0.499,4.855,0.0127,-0.006,9.7755,-0.1454,-0.0389,-0.056,0,LOW,0
29-09-2025 02:00,29-09-2025,02:00:00,0,0,14.86,51.1,3.449,34.49,-0.853,5.34,1.493,0.497,5.058,0.0118,0.0122,9.8291,-0.0246,0.1118,-0.0063,0,LOW,0
29-09-2025 03:00,29-09-2025,03:00:00,0,0,14.86,51.1,3.435,34.35,-0.721,5.343,1.492,0.495,5.229,0.0028,-0.0206,9.807,-0.1501,-0.0152,0.0142,0,LOW,0
29-09-2025 04:00,29-09-2025,04:00:00,0,0,14.86,51.1,3.418,34.18,-0.685,5.346,1.491,0.493,5.137,-0.0069,-0.0244,9.8237,0.1622,0.0729,-0.1162,0,LOW,0
29-09-2025 05:00,29-09-2025,05:00:00,0,0,4.94,51.1,3.374,33.74,-0.886,5.355,1.485,0.489,5.081,0.0049,-0.0132,9.7921,0.0798,-0.0788,-0.0053,0.0092,LOW,0
29-09-2025 06:00,29-09-2025,06:00:00,0,0,0,51.1,3.337,33.37,-1.055,5.356,1.48,0.485,5.2,0.0271,-0.0034,9.7737,-0.011,-0.2433,0.014,0.0206,LOW,0
29-09-2025 07:00,29-09-2025,07:00:00,0,0,0,51.1,3.242,32.42,-1.162,5.351,1.467,0.475,5.087,0.006,0.0083,9.7962,-0.064,-0.0919,-0.0102,0,LOW,0
29-09-2025 08:00,29-09-2025,08:00:00,0,0,0,46.15,3.181,31.81,-1.185,5.361,1.459,0.469,5.022,-0.0013,0.0006,9.8427,-0.085,-0.0664,-0.0516,0,LOW,0
29-09-2025 09:00,29-09-2025,09:00:00,0,0,0,42.62,3.107,31.07,-1.218,5.363,1.449,0.462,5.011,-0.001,0.0195,9.7589,0.0499,0.1004,-0.0882,0.0297,LOW,0
29-09-2025 10:00,29-09-2025,10:00:00,0,0,0,42.62,3.087,30.87,-1.208,5.368,1.447,0.46,5.078,0.0016,0.0382,9.8304,0.0132,0.0105,0.0951,0.0308,LOW,0
29-09-2025 11:00,29-09-2025,11:00:00,0,0,0,42.62,3.036,30.36,-1.226,5.366,1.44,0.454,5.277,0.0015,0.0037,9.8199,0.028,-0.1406,0.0177,0,LOW,0
29-09-2025 12:00,29-09-2025,12:00:00,0,0,0,42.62,2.978,29.78,-1.183,5.363,1.436,0.451,4.98,0.0054,0.0154,9.7991,0,-0.0284,-0.005,0,LOW,0
29-09-2025 13:00,29-09-2025,13:00:00,0,0,0,42.62,2.899,28.99,-1.208,5.364,1.437,0.451,4.981,-0.0236,0.0079,9.7892,-0.0622,0.0105,0.0462,0,LOW,0
29-09-2025 14:00,29-09-2025,14:00:00,0,0,0,42.62,2.82,28.2,-1.248,5.367,1.437,0.45,5.214,0.019,-0.0021,9.8116,0.0651,0.0239,0.2018,0,LOW,0
29-09-2025 15:00,29-09-2025,15:00:00,0,0,0,42.62,2.741,27.41,-1.258,5.369,1.438,0.45,5.125,-0.0007,-0.005,9.8055,0.0588,-0.1284,0.1093,0.0191,LOW,0
29-09-2025 16:00,29-09-2025,16:00:00,0,0,0,42.62,2.71,27.1,-1.213,5.363,1.439,0.45,5.28,0.0173,0.008,9.7784,0.022,-0.1635,0.0178,0.0184,LOW,0
